"","date","hour","sessions"
"5717",2017-08-27,"04",0
"5718",2017-08-27,"05",0
"5719",2017-08-27,"06",0
"5720",2017-08-27,"07",0
"5721",2017-08-27,"08",0
"5722",2017-08-27,"09",0
"5723",2017-08-27,"10",0
"5724",2017-08-27,"11",0
"5725",2017-08-27,"12",0
"5726",2017-08-27,"13",0
"5727",2017-08-27,"14",0
"5728",2017-08-27,"15",0
"5729",2017-08-27,"16",2
"5730",2017-08-27,"17",0
"5731",2017-08-27,"18",0
"5732",2017-08-27,"19",0
"5733",2017-08-27,"20",0
"5734",2017-08-27,"21",0
"5735",2017-08-27,"22",0
"5736",2017-08-27,"23",0
"5737",2017-08-28,"00",0
"5738",2017-08-28,"01",0
"5739",2017-08-28,"02",0
"5740",2017-08-28,"03",0
"5741",2017-08-28,"04",0
"5742",2017-08-28,"05",0
"5743",2017-08-28,"06",0
"5744",2017-08-28,"07",0
"5745",2017-08-28,"08",0
"5746",2017-08-28,"09",0
"5747",2017-08-28,"10",0
"5748",2017-08-28,"11",0
"5749",2017-08-28,"12",0
"5750",2017-08-28,"13",0
"5751",2017-08-28,"14",0
"5752",2017-08-28,"15",0
"5753",2017-08-28,"16",0
"5754",2017-08-28,"17",0
"5755",2017-08-28,"18",0
"5756",2017-08-28,"19",0
"5757",2017-08-28,"20",0
"5758",2017-08-28,"21",0
"5759",2017-08-28,"22",0
"5760",2017-08-28,"23",0
"5761",2017-08-29,"00",0
"5762",2017-08-29,"01",0
"5763",2017-08-29,"02",0
"5764",2017-08-29,"03",0
"5765",2017-08-29,"04",0
"5766",2017-08-29,"05",0
"5767",2017-08-29,"06",0
"5768",2017-08-29,"07",0
"5769",2017-08-29,"08",0
"5770",2017-08-29,"09",0
"5771",2017-08-29,"10",0
"5772",2017-08-29,"11",0
"5773",2017-08-29,"12",0
"5774",2017-08-29,"13",0
"5775",2017-08-29,"14",0
"5776",2017-08-29,"15",0
"5777",2017-08-29,"16",0
"5778",2017-08-29,"17",0
"5779",2017-08-29,"18",0
"5780",2017-08-29,"19",0
"5781",2017-08-29,"20",0
"5782",2017-08-29,"21",0
"5783",2017-08-29,"22",0
"5784",2017-08-29,"23",0
"5785",2017-08-30,"00",0
"5786",2017-08-30,"01",0
"5787",2017-08-30,"02",0
"5788",2017-08-30,"03",0
"5789",2017-08-30,"04",0
"5790",2017-08-30,"05",0
"5791",2017-08-30,"06",0
"5792",2017-08-30,"07",0
"5793",2017-08-30,"08",0
"5794",2017-08-30,"09",0
"5795",2017-08-30,"10",0
"5796",2017-08-30,"11",0
"5797",2017-08-30,"12",0
"5798",2017-08-30,"13",0
"5799",2017-08-30,"14",0
"5800",2017-08-30,"15",0
"5801",2017-08-30,"16",0
"5802",2017-08-30,"17",0
"5803",2017-08-30,"18",0
"5804",2017-08-30,"19",0
"5805",2017-08-30,"20",2
"5806",2017-08-30,"21",0
"5807",2017-08-30,"22",3
"5808",2017-08-30,"23",0
"5809",2017-08-31,"00",0
"5810",2017-08-31,"01",0
"5811",2017-08-31,"02",0
"5812",2017-08-31,"03",0
"5813",2017-08-31,"04",0
"5814",2017-08-31,"05",0
"5815",2017-08-31,"06",0
"5816",2017-08-31,"07",0
"5817",2017-08-31,"08",0
"5818",2017-08-31,"09",0
"5819",2017-08-31,"10",0
"5820",2017-08-31,"11",0
"5821",2017-08-31,"12",0
"5822",2017-08-31,"13",0
"5823",2017-08-31,"14",0
"5824",2017-08-31,"15",0
"5825",2017-08-31,"16",0
"5826",2017-08-31,"17",0
"5827",2017-08-31,"18",0
"5828",2017-08-31,"19",0
"5829",2017-08-31,"20",0
"5830",2017-08-31,"21",0
"5831",2017-08-31,"22",0
"5832",2017-08-31,"23",0
"5833",2017-09-01,"00",0
"5834",2017-09-01,"01",0
"5835",2017-09-01,"02",0
"5836",2017-09-01,"03",0
"5837",2017-09-01,"04",0
"5838",2017-09-01,"05",0
"5839",2017-09-01,"06",0
"5840",2017-09-01,"07",0
"5841",2017-09-01,"08",0
"5842",2017-09-01,"09",0
"5843",2017-09-01,"10",0
"5844",2017-09-01,"11",0
"5845",2017-09-01,"12",1
"5846",2017-09-01,"13",0
"5847",2017-09-01,"14",0
"5848",2017-09-01,"15",0
"5849",2017-09-01,"16",2
"5850",2017-09-01,"17",0
"5851",2017-09-01,"18",0
"5852",2017-09-01,"19",0
"5853",2017-09-01,"20",0
"5854",2017-09-01,"21",0
"5855",2017-09-01,"22",0
"5856",2017-09-01,"23",0
"5857",2017-09-02,"00",0
"5858",2017-09-02,"01",0
"5859",2017-09-02,"02",0
"5860",2017-09-02,"03",0
"5861",2017-09-02,"04",0
"5862",2017-09-02,"05",0
"5863",2017-09-02,"06",0
"5864",2017-09-02,"07",0
"5865",2017-09-02,"08",0
"5866",2017-09-02,"09",0
"5867",2017-09-02,"10",0
"5868",2017-09-02,"11",0
"5869",2017-09-02,"12",0
"5870",2017-09-02,"13",0
"5871",2017-09-02,"14",0
"5872",2017-09-02,"15",0
"5873",2017-09-02,"16",0
"5874",2017-09-02,"17",0
"5875",2017-09-02,"18",0
"5876",2017-09-02,"19",0
"5877",2017-09-02,"20",0
"5878",2017-09-02,"21",0
"5879",2017-09-02,"22",0
"5880",2017-09-02,"23",0
"5881",2017-09-03,"00",0
"5882",2017-09-03,"01",0
"5883",2017-09-03,"02",0
"5884",2017-09-03,"03",0
"5885",2017-09-03,"04",0
"5886",2017-09-03,"05",0
"5887",2017-09-03,"06",0
"5888",2017-09-03,"07",0
"5889",2017-09-03,"08",0
"5890",2017-09-03,"09",0
"5891",2017-09-03,"10",0
"5892",2017-09-03,"11",0
"5893",2017-09-03,"12",0
"5894",2017-09-03,"13",0
"5895",2017-09-03,"14",0
"5896",2017-09-03,"15",0
"5897",2017-09-03,"16",0
"5898",2017-09-03,"17",0
"5899",2017-09-03,"18",0
"5900",2017-09-03,"19",0
"5901",2017-09-03,"20",0
"5902",2017-09-03,"21",0
"5903",2017-09-03,"22",0
"5904",2017-09-03,"23",0
"5905",2017-09-04,"00",0
"5906",2017-09-04,"01",0
"5907",2017-09-04,"02",0
"5908",2017-09-04,"03",0
"5909",2017-09-04,"04",0
"5910",2017-09-04,"05",0
"5911",2017-09-04,"06",0
"5912",2017-09-04,"07",0
"5913",2017-09-04,"08",0
"5914",2017-09-04,"09",0
"5915",2017-09-04,"10",0
"5916",2017-09-04,"11",0
"5917",2017-09-04,"12",0
"5918",2017-09-04,"13",0
"5919",2017-09-04,"14",0
"5920",2017-09-04,"15",0
"5921",2017-09-04,"16",0
"5922",2017-09-04,"17",0
"5923",2017-09-04,"18",0
"5924",2017-09-04,"19",0
"5925",2017-09-04,"20",0
"5926",2017-09-04,"21",0
"5927",2017-09-04,"22",0
"5928",2017-09-04,"23",0
"5929",2017-09-05,"00",0
"5930",2017-09-05,"01",0
"5931",2017-09-05,"02",0
"5932",2017-09-05,"03",0
"5933",2017-09-05,"04",0
"5934",2017-09-05,"05",0
"5935",2017-09-05,"06",0
"5936",2017-09-05,"07",0
"5937",2017-09-05,"08",0
"5938",2017-09-05,"09",0
"5939",2017-09-05,"10",0
"5940",2017-09-05,"11",0
"5941",2017-09-05,"12",0
"5942",2017-09-05,"13",0
"5943",2017-09-05,"14",0
"5944",2017-09-05,"15",0
"5945",2017-09-05,"16",0
"5946",2017-09-05,"17",0
"5947",2017-09-05,"18",0
"5948",2017-09-05,"19",0
"5949",2017-09-05,"20",0
"5950",2017-09-05,"21",0
"5951",2017-09-05,"22",0
"5952",2017-09-05,"23",0
"5953",2017-09-06,"00",0
"5954",2017-09-06,"01",0
"5955",2017-09-06,"02",0
"5956",2017-09-06,"03",0
"5957",2017-09-06,"04",0
"5958",2017-09-06,"05",0
"5959",2017-09-06,"06",0
"5960",2017-09-06,"07",0
"5961",2017-09-06,"08",0
"5962",2017-09-06,"09",0
"5963",2017-09-06,"10",1
"5964",2017-09-06,"11",0
"5965",2017-09-06,"12",0
"5966",2017-09-06,"13",0
"5967",2017-09-06,"14",0
"5968",2017-09-06,"15",0
"5969",2017-09-06,"16",0
"5970",2017-09-06,"17",0
"5971",2017-09-06,"18",0
"5972",2017-09-06,"19",0
"5973",2017-09-06,"20",1
"5974",2017-09-06,"21",0
"5975",2017-09-06,"22",0
"5976",2017-09-06,"23",0
"5977",2017-09-07,"00",3
"5978",2017-09-07,"01",0
"5979",2017-09-07,"02",0
"5980",2017-09-07,"03",0
"5981",2017-09-07,"04",0
"5982",2017-09-07,"05",0
"5983",2017-09-07,"06",0
"5984",2017-09-07,"07",0
"5985",2017-09-07,"08",0
"5986",2017-09-07,"09",0
"5987",2017-09-07,"10",0
"5988",2017-09-07,"11",0
"5989",2017-09-07,"12",0
"5990",2017-09-07,"13",0
"5991",2017-09-07,"14",0
"5992",2017-09-07,"15",0
"5993",2017-09-07,"16",0
"5994",2017-09-07,"17",0
"5995",2017-09-07,"18",0
"5996",2017-09-07,"19",0
"5997",2017-09-07,"20",0
"5998",2017-09-07,"21",0
"5999",2017-09-07,"22",0
"6000",2017-09-07,"23",0
"6001",2017-09-08,"00",0
"6002",2017-09-08,"01",0
"6003",2017-09-08,"02",0
"6004",2017-09-08,"03",0
"6005",2017-09-08,"04",0
"6006",2017-09-08,"05",0
"6007",2017-09-08,"06",0
"6008",2017-09-08,"07",0
"6009",2017-09-08,"08",0
"6010",2017-09-08,"09",0
"6011",2017-09-08,"10",0
"6012",2017-09-08,"11",0
"6013",2017-09-08,"12",0
"6014",2017-09-08,"13",0
"6015",2017-09-08,"14",0
"6016",2017-09-08,"15",0
"6017",2017-09-08,"16",0
"6018",2017-09-08,"17",0
"6019",2017-09-08,"18",0
"6020",2017-09-08,"19",0
"6021",2017-09-08,"20",0
"6022",2017-09-08,"21",0
"6023",2017-09-08,"22",0
"6024",2017-09-08,"23",0
"6025",2017-09-09,"00",0
"6026",2017-09-09,"01",0
"6027",2017-09-09,"02",0
"6028",2017-09-09,"03",0
"6029",2017-09-09,"04",0
"6030",2017-09-09,"05",0
"6031",2017-09-09,"06",0
"6032",2017-09-09,"07",0
"6033",2017-09-09,"08",0
"6034",2017-09-09,"09",0
"6035",2017-09-09,"10",0
"6036",2017-09-09,"11",0
"6037",2017-09-09,"12",0
"6038",2017-09-09,"13",0
"6039",2017-09-09,"14",0
"6040",2017-09-09,"15",0
"6041",2017-09-09,"16",7
"6042",2017-09-09,"17",0
"6043",2017-09-09,"18",0
"6044",2017-09-09,"19",0
"6045",2017-09-09,"20",0
"6046",2017-09-09,"21",0
"6047",2017-09-09,"22",0
"6048",2017-09-09,"23",0
"6049",2017-09-10,"00",0
"6050",2017-09-10,"01",0
"6051",2017-09-10,"02",0
"6052",2017-09-10,"03",0
"6053",2017-09-10,"04",0
"6054",2017-09-10,"05",0
"6055",2017-09-10,"06",0
"6056",2017-09-10,"07",0
"6057",2017-09-10,"08",0
"6058",2017-09-10,"09",0
"6059",2017-09-10,"10",0
"6060",2017-09-10,"11",0
"6061",2017-09-10,"12",0
"6062",2017-09-10,"13",0
"6063",2017-09-10,"14",0
"6064",2017-09-10,"15",0
"6065",2017-09-10,"16",0
"6066",2017-09-10,"17",0
"6067",2017-09-10,"18",0
"6068",2017-09-10,"19",0
"6069",2017-09-10,"20",0
"6070",2017-09-10,"21",0
"6071",2017-09-10,"22",0
"6072",2017-09-10,"23",0
"6073",2017-09-11,"00",0
"6074",2017-09-11,"01",0
"6075",2017-09-11,"02",0
"6076",2017-09-11,"03",0
"6077",2017-09-11,"04",0
"6078",2017-09-11,"05",0
"6079",2017-09-11,"06",0
"6080",2017-09-11,"07",0
"6081",2017-09-11,"08",0
"6082",2017-09-11,"09",0
"6083",2017-09-11,"10",0
"6084",2017-09-11,"11",0
"6085",2017-09-11,"12",0
"6086",2017-09-11,"13",0
"6087",2017-09-11,"14",0
"6088",2017-09-11,"15",0
"6089",2017-09-11,"16",0
"6090",2017-09-11,"17",0
"6091",2017-09-11,"18",0
"6092",2017-09-11,"19",0
"6093",2017-09-11,"20",0
"6094",2017-09-11,"21",0
"6095",2017-09-11,"22",0
"6096",2017-09-11,"23",0
"6097",2017-09-12,"00",0
"6098",2017-09-12,"01",0
"6099",2017-09-12,"02",0
"6100",2017-09-12,"03",0
"6101",2017-09-12,"04",0
"6102",2017-09-12,"05",0
"6103",2017-09-12,"06",0
"6104",2017-09-12,"07",0
"6105",2017-09-12,"08",0
"6106",2017-09-12,"09",0
"6107",2017-09-12,"10",0
"6108",2017-09-12,"11",0
"6109",2017-09-12,"12",0
"6110",2017-09-12,"13",0
"6111",2017-09-12,"14",0
"6112",2017-09-12,"15",0
"6113",2017-09-12,"16",0
"6114",2017-09-12,"17",0
"6115",2017-09-12,"18",0
"6116",2017-09-12,"19",0
"6117",2017-09-12,"20",0
"6118",2017-09-12,"21",0
"6119",2017-09-12,"22",0
"6120",2017-09-12,"23",0
"6121",2017-09-13,"00",0
"6122",2017-09-13,"01",0
"6123",2017-09-13,"02",0
"6124",2017-09-13,"03",0
"6125",2017-09-13,"04",0
"6126",2017-09-13,"05",0
"6127",2017-09-13,"06",0
"6128",2017-09-13,"07",0
"6129",2017-09-13,"08",0
"6130",2017-09-13,"09",0
"6131",2017-09-13,"10",0
"6132",2017-09-13,"11",0
"6133",2017-09-13,"12",0
"6134",2017-09-13,"13",0
"6135",2017-09-13,"14",0
"6136",2017-09-13,"15",0
"6137",2017-09-13,"16",0
"6138",2017-09-13,"17",0
"6139",2017-09-13,"18",0
"6140",2017-09-13,"19",0
"6141",2017-09-13,"20",0
"6142",2017-09-13,"21",0
"6143",2017-09-13,"22",0
"6144",2017-09-13,"23",0
"6145",2017-09-14,"00",0
"6146",2017-09-14,"01",0
"6147",2017-09-14,"02",0
"6148",2017-09-14,"03",0
"6149",2017-09-14,"04",0
"6150",2017-09-14,"05",0
"6151",2017-09-14,"06",0
"6152",2017-09-14,"07",0
"6153",2017-09-14,"08",0
"6154",2017-09-14,"09",0
"6155",2017-09-14,"10",0
"6156",2017-09-14,"11",0
"6157",2017-09-14,"12",0
"6158",2017-09-14,"13",0
"6159",2017-09-14,"14",0
"6160",2017-09-14,"15",3
"6161",2017-09-14,"16",0
"6162",2017-09-14,"17",0
"6163",2017-09-14,"18",0
"6164",2017-09-14,"19",0
"6165",2017-09-14,"20",0
"6166",2017-09-14,"21",0
"6167",2017-09-14,"22",0
"6168",2017-09-14,"23",0
"6169",2017-09-15,"00",0
"6170",2017-09-15,"01",0
"6171",2017-09-15,"02",0
"6172",2017-09-15,"03",0
"6173",2017-09-15,"04",0
"6174",2017-09-15,"05",0
"6175",2017-09-15,"06",0
"6176",2017-09-15,"07",0
"6177",2017-09-15,"08",0
"6178",2017-09-15,"09",0
"6179",2017-09-15,"10",0
"6180",2017-09-15,"11",0
"6181",2017-09-15,"12",0
"6182",2017-09-15,"13",2
"6183",2017-09-15,"14",1
"6184",2017-09-15,"15",0
"6185",2017-09-15,"16",0
"6186",2017-09-15,"17",0
"6187",2017-09-15,"18",0
"6188",2017-09-15,"19",0
"6189",2017-09-15,"20",0
"6190",2017-09-15,"21",0
"6191",2017-09-15,"22",0
"6192",2017-09-15,"23",0
"6193",2017-09-16,"00",0
"6194",2017-09-16,"01",0
"6195",2017-09-16,"02",0
"6196",2017-09-16,"03",0
"6197",2017-09-16,"04",0
"6198",2017-09-16,"05",0
"6199",2017-09-16,"06",0
"6200",2017-09-16,"07",0
"6201",2017-09-16,"08",0
"6202",2017-09-16,"09",0
"6203",2017-09-16,"10",0
"6204",2017-09-16,"11",0
"6205",2017-09-16,"12",0
"6206",2017-09-16,"13",0
"6207",2017-09-16,"14",0
"6208",2017-09-16,"15",0
"6209",2017-09-16,"16",0
"6210",2017-09-16,"17",0
"6211",2017-09-16,"18",0
"6212",2017-09-16,"19",0
"6213",2017-09-16,"20",0
"6214",2017-09-16,"21",0
"6215",2017-09-16,"22",0
"6216",2017-09-16,"23",0
"6217",2017-09-17,"00",0
"6218",2017-09-17,"01",0
"6219",2017-09-17,"02",0
"6220",2017-09-17,"03",0
"6221",2017-09-17,"04",0
"6222",2017-09-17,"05",0
"6223",2017-09-17,"06",0
"6224",2017-09-17,"07",0
"6225",2017-09-17,"08",0
"6226",2017-09-17,"09",0
"6227",2017-09-17,"10",0
"6228",2017-09-17,"11",0
"6229",2017-09-17,"12",0
"6230",2017-09-17,"13",0
"6231",2017-09-17,"14",0
"6232",2017-09-17,"15",0
"6233",2017-09-17,"16",0
"6234",2017-09-17,"17",0
"6235",2017-09-17,"18",0
"6236",2017-09-17,"19",0
"6237",2017-09-17,"20",0
"6238",2017-09-17,"21",0
"6239",2017-09-17,"22",0
"6240",2017-09-17,"23",0
"6241",2017-09-18,"00",0
"6242",2017-09-18,"01",0
"6243",2017-09-18,"02",0
"6244",2017-09-18,"03",0
"6245",2017-09-18,"04",0
"6246",2017-09-18,"05",0
"6247",2017-09-18,"06",0
"6248",2017-09-18,"07",0
"6249",2017-09-18,"08",0
"6250",2017-09-18,"09",0
"6251",2017-09-18,"10",0
"6252",2017-09-18,"11",0
"6253",2017-09-18,"12",0
"6254",2017-09-18,"13",0
"6255",2017-09-18,"14",0
"6256",2017-09-18,"15",0
"6257",2017-09-18,"16",0
"6258",2017-09-18,"17",0
"6259",2017-09-18,"18",0
"6260",2017-09-18,"19",0
"6261",2017-09-18,"20",0
"6262",2017-09-18,"21",0
"6263",2017-09-18,"22",0
"6264",2017-09-18,"23",0
"6265",2017-09-19,"00",0
"6266",2017-09-19,"01",0
"6267",2017-09-19,"02",0
"6268",2017-09-19,"03",0
"6269",2017-09-19,"04",0
"6270",2017-09-19,"05",0
"6271",2017-09-19,"06",0
"6272",2017-09-19,"07",0
"6273",2017-09-19,"08",0
"6274",2017-09-19,"09",0
"6275",2017-09-19,"10",0
"6276",2017-09-19,"11",0
"6277",2017-09-19,"12",0
"6278",2017-09-19,"13",0
"6279",2017-09-19,"14",0
"6280",2017-09-19,"15",0
"6281",2017-09-19,"16",0
"6282",2017-09-19,"17",0
"6283",2017-09-19,"18",0
"6284",2017-09-19,"19",0
"6285",2017-09-19,"20",0
"6286",2017-09-19,"21",0
"6287",2017-09-19,"22",0
"6288",2017-09-19,"23",0
"6289",2017-09-20,"00",0
"6290",2017-09-20,"01",0
"6291",2017-09-20,"02",0
"6292",2017-09-20,"03",0
"6293",2017-09-20,"04",0
"6294",2017-09-20,"05",0
"6295",2017-09-20,"06",0
"6296",2017-09-20,"07",0
"6297",2017-09-20,"08",0
"6298",2017-09-20,"09",0
"6299",2017-09-20,"10",0
"6300",2017-09-20,"11",0
"6301",2017-09-20,"12",0
"6302",2017-09-20,"13",0
"6303",2017-09-20,"14",0
"6304",2017-09-20,"15",1
"6305",2017-09-20,"16",0
"6306",2017-09-20,"17",0
"6307",2017-09-20,"18",0
"6308",2017-09-20,"19",0
"6309",2017-09-20,"20",0
"6310",2017-09-20,"21",1
"6311",2017-09-20,"22",0
"6312",2017-09-20,"23",0
"6313",2017-09-21,"00",0
"6314",2017-09-21,"01",0
"6315",2017-09-21,"02",0
"6316",2017-09-21,"03",0
"6317",2017-09-21,"04",2
"6318",2017-09-21,"05",0
"6319",2017-09-21,"06",0
"6320",2017-09-21,"07",0
"6321",2017-09-21,"08",0
"6322",2017-09-21,"09",0
"6323",2017-09-21,"10",0
"6324",2017-09-21,"11",0
"6325",2017-09-21,"12",0
"6326",2017-09-21,"13",0
"6327",2017-09-21,"14",0
"6328",2017-09-21,"15",0
"6329",2017-09-21,"16",0
"6330",2017-09-21,"17",0
"6331",2017-09-21,"18",0
"6332",2017-09-21,"19",0
"6333",2017-09-21,"20",0
"6334",2017-09-21,"21",0
"6335",2017-09-21,"22",0
"6336",2017-09-21,"23",0
"6337",2017-09-22,"00",0
"6338",2017-09-22,"01",0
"6339",2017-09-22,"02",0
"6340",2017-09-22,"03",0
"6341",2017-09-22,"04",0
"6342",2017-09-22,"05",3
"6343",2017-09-22,"06",0
"6344",2017-09-22,"07",0
"6345",2017-09-22,"08",0
"6346",2017-09-22,"09",0
"6347",2017-09-22,"10",0
"6348",2017-09-22,"11",0
"6349",2017-09-22,"12",0
"6350",2017-09-22,"13",0
"6351",2017-09-22,"14",0
"6352",2017-09-22,"15",0
"6353",2017-09-22,"16",0
"6354",2017-09-22,"17",0
"6355",2017-09-22,"18",0
"6356",2017-09-22,"19",0
"6357",2017-09-22,"20",0
"6358",2017-09-22,"21",0
"6359",2017-09-22,"22",0
"6360",2017-09-22,"23",0
"6361",2017-09-23,"00",0
"6362",2017-09-23,"01",0
"6363",2017-09-23,"02",0
"6364",2017-09-23,"03",0
"6365",2017-09-23,"04",0
"6366",2017-09-23,"05",0
"6367",2017-09-23,"06",0
"6368",2017-09-23,"07",0
"6369",2017-09-23,"08",0
"6370",2017-09-23,"09",0
"6371",2017-09-23,"10",0
"6372",2017-09-23,"11",2
"6373",2017-09-23,"12",0
"6374",2017-09-23,"13",0
"6375",2017-09-23,"14",0
"6376",2017-09-23,"15",0
"6377",2017-09-23,"16",0
"6378",2017-09-23,"17",0
"6379",2017-09-23,"18",1
"6380",2017-09-23,"19",0
"6381",2017-09-23,"20",0
"6382",2017-09-23,"21",0
"6383",2017-09-23,"22",0
"6384",2017-09-23,"23",0
"6385",2017-09-24,"00",0
"6386",2017-09-24,"01",0
"6387",2017-09-24,"02",0
"6388",2017-09-24,"03",0
"6389",2017-09-24,"04",0
"6390",2017-09-24,"05",0
"6391",2017-09-24,"06",0
"6392",2017-09-24,"07",0
"6393",2017-09-24,"08",0
"6394",2017-09-24,"09",0
"6395",2017-09-24,"10",0
"6396",2017-09-24,"11",0
"6397",2017-09-24,"12",2
"6398",2017-09-24,"13",0
"6399",2017-09-24,"14",0
"6400",2017-09-24,"15",0
"6401",2017-09-24,"16",0
"6402",2017-09-24,"17",0
"6403",2017-09-24,"18",0
"6404",2017-09-24,"19",0
"6405",2017-09-24,"20",0
"6406",2017-09-24,"21",0
"6407",2017-09-24,"22",0
"6408",2017-09-24,"23",0
"6409",2017-09-25,"00",0
"6410",2017-09-25,"01",0
"6411",2017-09-25,"02",0
"6412",2017-09-25,"03",0
"6413",2017-09-25,"04",0
"6414",2017-09-25,"05",0
"6415",2017-09-25,"06",0
"6416",2017-09-25,"07",0
"6417",2017-09-25,"08",0
"6418",2017-09-25,"09",0
"6419",2017-09-25,"10",0
"6420",2017-09-25,"11",0
"6421",2017-09-25,"12",0
"6422",2017-09-25,"13",0
"6423",2017-09-25,"14",0
"6424",2017-09-25,"15",0
"6425",2017-09-25,"16",0
"6426",2017-09-25,"17",0
"6427",2017-09-25,"18",0
"6428",2017-09-25,"19",0
"6429",2017-09-25,"20",0
"6430",2017-09-25,"21",0
"6431",2017-09-25,"22",0
"6432",2017-09-25,"23",0
"6433",2017-09-26,"00",0
"6434",2017-09-26,"01",0
"6435",2017-09-26,"02",0
"6436",2017-09-26,"03",0
"6437",2017-09-26,"04",0
"6438",2017-09-26,"05",0
"6439",2017-09-26,"06",0
"6440",2017-09-26,"07",0
"6441",2017-09-26,"08",0
"6442",2017-09-26,"09",0
"6443",2017-09-26,"10",0
"6444",2017-09-26,"11",0
"6445",2017-09-26,"12",0
"6446",2017-09-26,"13",0
"6447",2017-09-26,"14",0
"6448",2017-09-26,"15",0
"6449",2017-09-26,"16",0
"6450",2017-09-26,"17",0
"6451",2017-09-26,"18",0
"6452",2017-09-26,"19",0
"6453",2017-09-26,"20",0
"6454",2017-09-26,"21",0
"6455",2017-09-26,"22",0
"6456",2017-09-26,"23",0
"6457",2017-09-27,"00",0
"6458",2017-09-27,"01",0
"6459",2017-09-27,"02",0
"6460",2017-09-27,"03",0
"6461",2017-09-27,"04",0
"6462",2017-09-27,"05",0
"6463",2017-09-27,"06",0
"6464",2017-09-27,"07",0
"6465",2017-09-27,"08",0
"6466",2017-09-27,"09",0
"6467",2017-09-27,"10",0
"6468",2017-09-27,"11",0
"6469",2017-09-27,"12",0
"6470",2017-09-27,"13",0
"6471",2017-09-27,"14",0
"6472",2017-09-27,"15",0
"6473",2017-09-27,"16",0
"6474",2017-09-27,"17",0
"6475",2017-09-27,"18",0
"6476",2017-09-27,"19",4
"6477",2017-09-27,"20",9
"6478",2017-09-27,"21",2
"6479",2017-09-27,"22",0
"6480",2017-09-27,"23",0
"6481",2017-09-28,"00",0
"6482",2017-09-28,"01",0
"6483",2017-09-28,"02",0
"6484",2017-09-28,"03",0
"6485",2017-09-28,"04",0
"6486",2017-09-28,"05",0
"6487",2017-09-28,"06",1
"6488",2017-09-28,"07",0
"6489",2017-09-28,"08",0
"6490",2017-09-28,"09",1
"6491",2017-09-28,"10",0
"6492",2017-09-28,"11",0
"6493",2017-09-28,"12",0
"6494",2017-09-28,"13",0
"6495",2017-09-28,"14",0
"6496",2017-09-28,"15",0
"6497",2017-09-28,"16",1
"6498",2017-09-28,"17",1
"6499",2017-09-28,"18",1
"6500",2017-09-28,"19",0
"6501",2017-09-28,"20",1
"6502",2017-09-28,"21",3
"6503",2017-09-28,"22",2
"6504",2017-09-28,"23",0
"6505",2017-09-29,"00",0
"6506",2017-09-29,"01",0
"6507",2017-09-29,"02",0
"6508",2017-09-29,"03",0
"6509",2017-09-29,"04",0
"6510",2017-09-29,"05",0
"6511",2017-09-29,"06",0
"6512",2017-09-29,"07",5
"6513",2017-09-29,"08",1
"6514",2017-09-29,"09",1
"6515",2017-09-29,"10",0
"6516",2017-09-29,"11",2
"6517",2017-09-29,"12",0
"6518",2017-09-29,"13",1
"6519",2017-09-29,"14",0
"6520",2017-09-29,"15",0
"6521",2017-09-29,"16",1
"6522",2017-09-29,"17",0
"6523",2017-09-29,"18",6
"6524",2017-09-29,"19",1
"6525",2017-09-29,"20",0
"6526",2017-09-29,"21",0
"6527",2017-09-29,"22",0
"6528",2017-09-29,"23",0
"6529",2017-09-30,"00",0
"6530",2017-09-30,"01",0
"6531",2017-09-30,"02",0
"6532",2017-09-30,"03",1
"6533",2017-09-30,"04",0
"6534",2017-09-30,"05",0
"6535",2017-09-30,"06",0
"6536",2017-09-30,"07",0
"6537",2017-09-30,"08",0
"6538",2017-09-30,"09",0
"6539",2017-09-30,"10",0
"6540",2017-09-30,"11",0
"6541",2017-09-30,"12",0
"6542",2017-09-30,"13",0
"6543",2017-09-30,"14",0
"6544",2017-09-30,"15",1
"6545",2017-09-30,"16",3
"6546",2017-09-30,"17",0
"6547",2017-09-30,"18",2
"6548",2017-09-30,"19",0
"6549",2017-09-30,"20",3
"6550",2017-09-30,"21",1
"6551",2017-09-30,"22",0
"6552",2017-09-30,"23",0
"6553",2017-10-01,"00",0
"6554",2017-10-01,"01",0
"6555",2017-10-01,"02",0
"6556",2017-10-01,"03",0
"6557",2017-10-01,"04",0
"6558",2017-10-01,"05",0
"6559",2017-10-01,"06",0
"6560",2017-10-01,"07",0
"6561",2017-10-01,"08",0
"6562",2017-10-01,"09",2
"6563",2017-10-01,"10",2
"6564",2017-10-01,"11",1
"6565",2017-10-01,"12",1
"6566",2017-10-01,"13",1
"6567",2017-10-01,"14",6
"6568",2017-10-01,"15",3
"6569",2017-10-01,"16",9
"6570",2017-10-01,"17",7
"6571",2017-10-01,"18",5
"6572",2017-10-01,"19",4
"6573",2017-10-01,"20",1
"6574",2017-10-01,"21",1
"6575",2017-10-01,"22",3
"6576",2017-10-01,"23",0
"6577",2017-10-02,"00",0
"6578",2017-10-02,"01",0
"6579",2017-10-02,"02",0
"6580",2017-10-02,"03",0
"6581",2017-10-02,"04",0
"6582",2017-10-02,"05",0
"6583",2017-10-02,"06",1
"6584",2017-10-02,"07",0
"6585",2017-10-02,"08",4
"6586",2017-10-02,"09",0
"6587",2017-10-02,"10",0
"6588",2017-10-02,"11",0
"6589",2017-10-02,"12",1
"6590",2017-10-02,"13",0
