"","browser","browserVersion","screenResolution","browserSize","country","hits"
"1123","Chrome","59.0.3071.115","1440x960","1440x830","France",18
"1124","Chrome","59.0.3071.115","1440x960","1440x860","France",3
"1125","Chrome","59.0.3071.115","1440x960","1450x830","France",5
"1126","Chrome","59.0.3071.115","1536x864","1520x730","United Kingdom",2
"1127","Chrome","59.0.3071.115","1536x864","1530x750","United Kingdom",1
"1128","Chrome","59.0.3071.115","1536x864","1540x730","United Kingdom",1
"1129","Chrome","59.0.3071.115","1536x864","1540x760","Netherlands",2
"1130","Chrome","59.0.3071.115","1536x864","1540x760","Philippines",2
"1131","Chrome","59.0.3071.115","1536x864","1540x760","United Kingdom",1
"1132","Chrome","59.0.3071.115","1536x864","1540x790","United Kingdom",1
"1133","Chrome","59.0.3071.115","1600x900","1030x690","Israel",1
"1134","Chrome","59.0.3071.115","1600x900","1590x750","France",1
"1135","Chrome","59.0.3071.115","1600x900","1600x750","Kenya",1
"1136","Chrome","59.0.3071.115","1600x900","1600x790","Kenya",2
"1137","Chrome","59.0.3071.115","1600x900","1600x790","South Africa",2
"1138","Chrome","59.0.3071.115","1600x900","1600x810","Ireland",1
"1139","Chrome","59.0.3071.115","1680x1050","1660x900","Netherlands",1
"1140","Chrome","59.0.3071.115","1680x1050","1680x910","United States",1
"1141","Chrome","59.0.3071.115","1680x1050","1680x920","Netherlands",5
"1142","Chrome","59.0.3071.115","1680x1050","1680x920","Norway",11
"1143","Chrome","59.0.3071.115","1680x1050","1680x930","United States",10
"1144","Chrome","59.0.3071.115","1680x1050","1680x960","Israel",1
"1145","Chrome","59.0.3071.115","1680x1050","1680x960","South Africa",4
"1146","Chrome","59.0.3071.115","1680x1050","1680x960","United States",11
"1147","Chrome","59.0.3071.115","1680x1050","1700x960","South Africa",3
"1148","Chrome","59.0.3071.115","1707x960","1710x830","United Kingdom",13
"1149","Chrome","59.0.3071.115","1920x1080","1120x720","United Kingdom",2
"1150","Chrome","59.0.3071.115","1920x1080","1230x560","United Kingdom",3
"1151","Chrome","59.0.3071.115","1920x1080","1230x880","United Kingdom",2
"1152","Chrome","59.0.3071.115","1920x1080","1240x560","United Kingdom",7
"1153","Chrome","59.0.3071.115","1920x1080","1240x740","United Kingdom",1
"1154","Chrome","59.0.3071.115","1920x1080","1250x560","United Kingdom",1
"1155","Chrome","59.0.3071.115","1920x1080","1260x590","United Kingdom",3
"1156","Chrome","59.0.3071.115","1920x1080","1270x740","United Kingdom",2
"1157","Chrome","59.0.3071.115","1920x1080","1270x770","United Kingdom",2
"1158","Chrome","59.0.3071.115","1920x1080","1280x720","United Kingdom",1
"1159","Chrome","59.0.3071.115","1920x1080","1300x720","United Kingdom",1
"1160","Chrome","59.0.3071.115","1920x1080","1330x750","United Kingdom",1
"1161","Chrome","59.0.3071.115","1920x1080","1370x950","United Kingdom",1
"1162","Chrome","59.0.3071.115","1920x1080","1380x750","United Kingdom",1
"1163","Chrome","59.0.3071.115","1920x1080","1410x710","United Kingdom",2
"1164","Chrome","59.0.3071.115","1920x1080","1410x760","United Kingdom",2
"1165","Chrome","59.0.3071.115","1920x1080","1450x720","United Kingdom",1
"1166","Chrome","59.0.3071.115","1920x1080","1450x750","United Kingdom",1
"1167","Chrome","59.0.3071.115","1920x1080","1470x780","United Kingdom",2
"1168","Chrome","59.0.3071.115","1920x1080","1540x870","United Kingdom",2
"1169","Chrome","59.0.3071.115","1920x1080","1630x760","United Kingdom",2
"1170","Chrome","59.0.3071.115","1920x1080","1640x880","United Kingdom",1
"1171","Chrome","59.0.3071.115","1920x1080","1660x830","United Kingdom",1
"1172","Chrome","59.0.3071.115","1920x1080","1790x760","United Kingdom",4
"1173","Chrome","59.0.3071.115","1920x1080","1820x970","United Kingdom",1
"1174","Chrome","59.0.3071.115","1920x1080","1830x990","France",2
"1175","Chrome","59.0.3071.115","1920x1080","1860x990","United Kingdom",1
"1176","Chrome","59.0.3071.115","1920x1080","1870x770","United Kingdom",2
"1177","Chrome","59.0.3071.115","1920x1080","1880x920","United Kingdom",1
"1178","Chrome","59.0.3071.115","1920x1080","1890x850","United Kingdom",1
"1179","Chrome","59.0.3071.115","1920x1080","1890x880","United Kingdom",2
"1180","Chrome","59.0.3071.115","1920x1080","1900x390","United Kingdom",2
"1181","Chrome","59.0.3071.115","1920x1080","1900x470","United Kingdom",1
"1182","Chrome","59.0.3071.115","1920x1080","1900x500","United Kingdom",1
"1183","Chrome","59.0.3071.115","1920x1080","1900x560","United Kingdom",1
"1184","Chrome","59.0.3071.115","1920x1080","1900x570","United Kingdom",1
"1185","Chrome","59.0.3071.115","1920x1080","1900x820","United Kingdom",1
"1186","Chrome","59.0.3071.115","1920x1080","1900x870","Spain",1
"1187","Chrome","59.0.3071.115","1920x1080","1900x870","United Kingdom",1
"1188","Chrome","59.0.3071.115","1920x1080","1900x910","United Kingdom",2
"1189","Chrome","59.0.3071.115","1920x1080","1900x920","Norway",1
"1190","Chrome","59.0.3071.115","1920x1080","1900x920","Spain",1
"1191","Chrome","59.0.3071.115","1920x1080","1900x920","United Kingdom",5
"1192","Chrome","59.0.3071.115","1920x1080","1900x940","United Kingdom",1
"1193","Chrome","59.0.3071.115","1920x1080","1910x940","Australia",1
"1194","Chrome","59.0.3071.115","1920x1080","1910x950","Australia",1
"1195","Chrome","59.0.3071.115","1920x1080","1910x950","United Kingdom",3
"1196","Chrome","59.0.3071.115","1920x1080","1910x970","United Kingdom",1
"1197","Chrome","59.0.3071.115","1920x1080","1920x1010","France",1
"1198","Chrome","59.0.3071.115","1920x1080","1920x1010","United Kingdom",32
"1199","Chrome","59.0.3071.115","1920x1080","1920x820","United Kingdom",2
"1200","Chrome","59.0.3071.115","1920x1080","1920x890","United Kingdom",3
"1201","Chrome","59.0.3071.115","1920x1080","1920x900","Spain",1
"1202","Chrome","59.0.3071.115","1920x1080","1920x900","Taiwan",5
"1203","Chrome","59.0.3071.115","1920x1080","1920x900","United Kingdom",24
"1204","Chrome","59.0.3071.115","1920x1080","1920x910","United Kingdom",7
"1205","Chrome","59.0.3071.115","1920x1080","1920x920","Australia",1
"1206","Chrome","59.0.3071.115","1920x1080","1920x930","Australia",3
"1207","Chrome","59.0.3071.115","1920x1080","1920x930","Philippines",5
"1208","Chrome","59.0.3071.115","1920x1080","1920x930","Taiwan",2
"1209","Chrome","59.0.3071.115","1920x1080","1920x930","United Kingdom",3
"1210","Chrome","59.0.3071.115","1920x1080","1920x940","Spain",2
"1211","Chrome","59.0.3071.115","1920x1080","1920x940","United Kingdom",1
"1212","Chrome","59.0.3071.115","1920x1080","1920x950","France",6
"1213","Chrome","59.0.3071.115","1920x1080","1920x950","Israel",9
"1214","Chrome","59.0.3071.115","1920x1080","1920x950","Norway",8
"1215","Chrome","59.0.3071.115","1920x1080","1920x950","Spain",18
"1216","Chrome","59.0.3071.115","1920x1080","1920x950","Switzerland",1
"1217","Chrome","59.0.3071.115","1920x1080","1920x950","Taiwan",10
"1218","Chrome","59.0.3071.115","1920x1080","1920x950","United Kingdom",222
"1219","Chrome","59.0.3071.115","1920x1080","1920x960","Australia",13
"1220","Chrome","59.0.3071.115","1920x1080","1920x960","United Kingdom",3
"1221","Chrome","59.0.3071.115","1920x1080","1920x970","Australia",11
"1222","Chrome","59.0.3071.115","1920x1080","1920x970","France",2
"1223","Chrome","59.0.3071.115","1920x1080","1920x970","Israel",14
"1224","Chrome","59.0.3071.115","1920x1080","1920x970","Netherlands",2
"1225","Chrome","59.0.3071.115","1920x1080","1920x970","Norway",1
"1226","Chrome","59.0.3071.115","1920x1080","1920x970","Spain",4
"1227","Chrome","59.0.3071.115","1920x1080","1920x970","Taiwan",7
"1228","Chrome","59.0.3071.115","1920x1080","1920x970","United Kingdom",57
"1229","Chrome","59.0.3071.115","1920x1080","1920x980","France",3
"1230","Chrome","59.0.3071.115","1920x1080","1920x980","United Kingdom",8
"1231","Chrome","59.0.3071.115","1920x1080","1920x990","Taiwan",1
"1232","Chrome","59.0.3071.115","1920x1080","1940x970","Australia",1
"1233","Chrome","59.0.3071.115","1920x1080","2470x1320","Norway",3
"1234","Chrome","59.0.3071.115","1920x1080","2480x1320","Norway",2
"1235","Chrome","59.0.3071.115","1920x1080","930x910","United Kingdom",1
"1236","Chrome","59.0.3071.115","1920x1080","940x910","Israel",1
"1237","Chrome","59.0.3071.115","1920x1080","960x860","United Kingdom",1
"1238","Chrome","59.0.3071.115","1920x1080","990x700","United Kingdom",2
"1239","Chrome","59.0.3071.115","1920x1200","1920x1050","Netherlands",2
"1240","Chrome","59.0.3071.115","2560x1440","2560x1310","Israel",3
"1241","Chrome","59.0.3071.115","3840x2160","1920x940","United Kingdom",4
"1242","Chrome","59.0.3071.86","1280x1024","1050x540","Italy",3
"1243","Chrome","59.0.3071.86","1280x1024","1280x880","Philippines",4
"1244","Chrome","59.0.3071.86","1280x1024","1280x890","Italy",1
"1245","Chrome","59.0.3071.86","1280x1024","1280x930","Italy",1
"1246","Chrome","59.0.3071.86","1440x900","1440x800","United Kingdom",1
"1247","Chrome","59.0.3071.86","1920x1080","1920x950","Germany",1
"1248","Chrome","59.0.3071.86","1920x1080","1920x950","Norway",1
"1249","Chrome","59.0.3071.86","1920x1080","1920x970","Netherlands",2
"1250","Chrome","60.0.3112.101","1280x1024","1100x660","France",2
"1251","Chrome","60.0.3112.101","1280x1024","1260x890","Italy",2
"1252","Chrome","60.0.3112.101","1280x1024","1260x900","Italy",4
"1253","Chrome","60.0.3112.101","1280x1024","1280x890","Italy",1
"1254","Chrome","60.0.3112.101","1280x1024","1280x920","Italy",8
"1255","Chrome","60.0.3112.101","1280x720","1250x520","United Kingdom",6
"1256","Chrome","60.0.3112.101","1280x720","1280x590","United Kingdom",1
"1257","Chrome","60.0.3112.101","1366x768","1290x700","Philippines",4
"1258","Chrome","60.0.3112.101","1366x768","1370x610","Chile",2
"1259","Chrome","60.0.3112.101","1366x768","1370x610","United Kingdom",1
"1260","Chrome","60.0.3112.101","1366x768","1370x640","Chile",10
"1261","Chrome","60.0.3112.101","1366x768","1370x640","United Kingdom",5
"1262","Chrome","60.0.3112.101","1366x768","1370x660","Chile",24
"1263","Chrome","60.0.3112.101","1366x768","1370x660","United Kingdom",4
"1264","Chrome","60.0.3112.101","1440x900","1440x800","United Kingdom",2
"1265","Chrome","60.0.3112.101","1440x960","1440x830","France",5
"1266","Chrome","60.0.3112.101","1440x960","1440x860","France",3
"1267","Chrome","60.0.3112.101","1536x864","1540x740","Australia",1
"1268","Chrome","60.0.3112.101","1536x864","1540x740","United Kingdom",4
"1269","Chrome","60.0.3112.101","1536x864","1540x760","United Kingdom",1
"1270","Chrome","60.0.3112.101","1536x864","1540x780","United States",3
"1271","Chrome","60.0.3112.101","1680x1050","1680x920","Netherlands",1
"1272","Chrome","60.0.3112.101","1680x1050","1680x920","Norway",3
"1273","Chrome","60.0.3112.101","1680x1050","1680x940","Norway",2
"1274","Chrome","60.0.3112.101","1680x1050","1680x960","United States",2
"1275","Chrome","60.0.3112.101","1920x1080","1280x700","United Kingdom",2
"1276","Chrome","60.0.3112.101","1920x1080","1440x860","France",1
"1277","Chrome","60.0.3112.101","1920x1080","1520x710","United Kingdom",1
"1278","Chrome","60.0.3112.101","1920x1080","1910x920","United Kingdom",1
"1279","Chrome","60.0.3112.101","1920x1080","1920x1010","United Kingdom",2
"1280","Chrome","60.0.3112.101","1920x1080","1920x900","Norway",2
"1281","Chrome","60.0.3112.101","1920x1080","1920x900","Taiwan",1
"1282","Chrome","60.0.3112.101","1920x1080","1920x930","Taiwan",2
"1283","Chrome","60.0.3112.101","1920x1080","1920x950","France",2
"1284","Chrome","60.0.3112.101","1920x1080","1920x950","Israel",1
"1285","Chrome","60.0.3112.101","1920x1080","1920x950","Norway",2
"1286","Chrome","60.0.3112.101","1920x1080","1920x950","Taiwan",6
"1287","Chrome","60.0.3112.101","1920x1080","1920x950","United Kingdom",29
"1288","Chrome","60.0.3112.101","1920x1080","1920x960","Australia",2
"1289","Chrome","60.0.3112.101","1920x1080","1920x960","United Kingdom",2
"1290","Chrome","60.0.3112.101","1920x1080","1920x970","Australia",6
"1291","Chrome","60.0.3112.101","1920x1080","1920x970","Israel",1
"1292","Chrome","60.0.3112.101","1920x1080","1920x970","Norway",1
"1293","Chrome","60.0.3112.101","1920x1080","1920x970","Spain",3
"1294","Chrome","60.0.3112.101","1920x1080","1920x970","Taiwan",1
"1295","Chrome","60.0.3112.101","1920x1080","1920x970","United Kingdom",3
"1296","Chrome","60.0.3112.101","1920x1080","1920x980","France",1
"1297","Chrome","60.0.3112.101","1920x1080","1920x980","United Kingdom",17
"1298","Chrome","60.0.3112.101","1920x1080","2430x1320","Norway",1
"1299","Chrome","60.0.3112.101","1920x1080","2450x1320","Norway",1
"1300","Chrome","60.0.3112.101","1920x1080","2470x1290","Norway",1
"1301","Chrome","60.0.3112.113","1235x2195","1230x1610","United Kingdom",1
"1302","Chrome","60.0.3112.113","1280x1024","1190x580","Italy",2
"1303","Chrome","60.0.3112.113","1280x1024","1210x530","Italy",1
"1304","Chrome","60.0.3112.113","1280x1024","1210x650","Italy",1
"1305","Chrome","60.0.3112.113","1280x1024","1210x730","France",1
"1306","Chrome","60.0.3112.113","1280x1024","1230x650","Italy",2
"1307","Chrome","60.0.3112.113","1280x1024","1260x590","Italy",1
"1308","Chrome","60.0.3112.113","1280x1024","1260x820","Italy",1
"1309","Chrome","60.0.3112.113","1280x1024","1260x890","Italy",1
"1310","Chrome","60.0.3112.113","1280x1024","1260x900","Italy",4
"1311","Chrome","60.0.3112.113","1280x1024","1260x920","France",3
"1312","Chrome","60.0.3112.113","1280x1024","1280x880","France",2
"1313","Chrome","60.0.3112.113","1280x1024","1280x890","Australia",1
"1314","Chrome","60.0.3112.113","1280x1024","1280x890","Italy",19
"1315","Chrome","60.0.3112.113","1280x1024","1280x890","United Kingdom",1
"1316","Chrome","60.0.3112.113","1280x1024","1280x920","Italy",33
"1317","Chrome","60.0.3112.113","1280x1024","1280x930","Italy",5
"1318","Chrome","60.0.3112.113","1280x1024","1280x930","United Kingdom",1
"1319","Chrome","60.0.3112.113","1280x1024","880x810","Italy",1
"1320","Chrome","60.0.3112.113","1280x1024","930x870","Italy",1
"1321","Chrome","60.0.3112.113","1280x720","1240x560","United Kingdom",1
"1322","Chrome","60.0.3112.113","1280x720","1250x560","United Kingdom",1
"1323","Chrome","60.0.3112.113","1280x720","1250x570","United Kingdom",6
"1324","Chrome","60.0.3112.113","1280x720","1270x540","United Kingdom",1
"1325","Chrome","60.0.3112.113","1280x720","1280x590","France",1
"1326","Chrome","60.0.3112.113","1280x720","1280x590","United Kingdom",9
"1327","Chrome","60.0.3112.113","1366x768","1250x660","Philippines",1
"1328","Chrome","60.0.3112.113","1366x768","1260x670","Philippines",1
"1329","Chrome","60.0.3112.113","1366x768","1270x670","Philippines",1
"1330","Chrome","60.0.3112.113","1366x768","1290x650","Philippines",1
"1331","Chrome","60.0.3112.113","1366x768","1290x700","Philippines",6
"1332","Chrome","60.0.3112.113","1366x768","1350x610","United Kingdom",2
"1333","Chrome","60.0.3112.113","1366x768","1350x630","Chile",1
"1334","Chrome","60.0.3112.113","1366x768","1350x650","United States",1
"1335","Chrome","60.0.3112.113","1366x768","1370x600","United States",1
"1336","Chrome","60.0.3112.113","1366x768","1370x640","Chile",17
"1337","Chrome","60.0.3112.113","1366x768","1370x640","United Kingdom",3
"1338","Chrome","60.0.3112.113","1366x768","1370x650","Philippines",2
"1339","Chrome","60.0.3112.113","1366x768","1370x650","United States",4
"1340","Chrome","60.0.3112.113","1366x768","1370x660","Chile",42
"1341","Chrome","60.0.3112.113","1366x768","1370x660","France",2
"1342","Chrome","60.0.3112.113","1366x768","1370x660","South Africa",6
"1343","Chrome","60.0.3112.113","1366x768","1370x660","United Kingdom",7
"1344","Chrome","60.0.3112.113","1440x900","1000x690","United Kingdom",1
"1345","Chrome","60.0.3112.113","1440x900","1000x700","United Kingdom",3
"1346","Chrome","60.0.3112.113","1440x900","1000x720","United Kingdom",2
"1347","Chrome","60.0.3112.113","1440x900","1030x770","United Kingdom",1
"1348","Chrome","60.0.3112.113","1440x900","1120x720","United Kingdom",3
"1349","Chrome","60.0.3112.113","1440x900","1440x770","United Kingdom",3
"1350","Chrome","60.0.3112.113","1440x900","1440x790","Belgium",17
"1351","Chrome","60.0.3112.113","1440x900","1440x790","United Kingdom",4
"1352","Chrome","60.0.3112.113","1440x900","1440x800","United Kingdom",5
"1353","Chrome","60.0.3112.113","1440x900","1440x810","United Kingdom",6
"1354","Chrome","60.0.3112.113","1440x960","1430x810","France",2
"1355","Chrome","60.0.3112.113","1440x960","1430x830","France",1
"1356","Chrome","60.0.3112.113","1440x960","1440x830","France",5
"1357","Chrome","60.0.3112.113","1440x960","1440x860","France",3
"1358","Chrome","60.0.3112.113","1440x960","1920x950","France",1
"1359","Chrome","60.0.3112.113","1536x864","1040x700","United Kingdom",1
"1360","Chrome","60.0.3112.113","1536x864","1540x720","United Kingdom",1
"1361","Chrome","60.0.3112.113","1536x864","1540x740","United Kingdom",3
"1362","Chrome","60.0.3112.113","1536x864","1540x740","United States",2
"1363","Chrome","60.0.3112.113","1536x864","1540x760","United Kingdom",1
"1364","Chrome","60.0.3112.113","1536x864","1540x790","United Kingdom",1
"1365","Chrome","60.0.3112.113","1536x864","900x530","United Kingdom",7
"1366","Chrome","60.0.3112.113","1680x1050","1680x920","Norway",2
"1367","Chrome","60.0.3112.113","1680x1050","1680x930","United States",10
